id,type,app,module,message,DES.src,DES.dst,TOPO.src,TOPO.dst,module.src,service,time_in,time_out,time_emit,time_reception
59,COMP_M,0,Mod0,M.USER.APP.0,8,73,64,89,None,0.0005,33.00001600000002,33.00051600000002,3.0,33.00001600000002
8,COMP_M,0,Mod5,M1_4,72,70,49,75,Mod4,0.0003333333333333333,33.001517000000014,33.001850333333344,30.00151500000002,33.001517000000014
51,COMP_M,0,Mod0,M.USER.APP.0,0,73,97,89,None,0.0005,34.00001700000001,34.00051700000001,3.0,34.00001700000001
13,COMP_M,0,Mod1,M0_1,73,47,89,22,Mod0,0.0003333333333333333,34.00051600000002,34.00084933333335,7.000503,34.00051600000002
1,COMP_M,0,Mod5,M1_2,74,70,32,75,Mod2,0.0003333333333333333,34.00151800000001,34.00185133333334,11.000905000000001,34.00151800000001
42,COMP_M,0,Mod0,M.USER.APP.0,16,73,45,89,None,0.0005,35.00001700000002,35.00051700000002,2.0,35.00001700000002
13,COMP_M,0,Mod2,M0_2,73,74,89,32,Mod0,0.0004,35.00051700000002,35.00091700000002,7.000503,35.00051700000002
19,COMP_M,0,Mod0,M.USER.APP.0,18,73,62,89,None,0.0005,36.00001800000001,36.000518000000014,1.0,36.00001800000001
6,COMP_M,0,Mod0,M.USER.APP.0,5,73,63,89,None,0.0005,37.00001800000002,37.00051800000002,1.0,37.00001800000002
58,COMP_M,0,Mod0,M.USER.APP.0,7,73,2,89,None,0.0005,38.00001900000001,38.00051900000001,3.0,38.00001900000001
13,COMP_M,0,Mod3,M0_3,73,71,89,48,Mod0,0.0004,38.00051800000002,38.00091800000002,7.000503,38.00051800000002
13,COMP_M,0,Mod4,M0_4,73,72,89,49,Mod0,0.001,38.00051900000002,38.001519000000016,7.000503,38.00051900000002
54,COMP_M,0,Mod0,M.USER.APP.0,3,73,78,89,None,0.0005,39.00001900000001,39.00051900000001,3.0,39.00001900000001
13,COMP_M,0,Mod5,M1_1,47,70,22,75,Mod1,0.0003333333333333333,39.000851333333344,39.001184666666674,34.00084933333335,39.000851333333344
114,COMP_M,0,Mod0,M.USER.APP.0,13,73,44,89,None,0.0005,40.00002,40.00052,5.0,40.00002
27,COMP_M,0,Mod0,M.USER.APP.0,1,73,33,89,None,0.0005,41.000020000000006,41.00052000000001,2.0,41.000020000000006
13,COMP_M,0,Mod5,M1_4,72,70,49,75,Mod4,0.0003333333333333333,41.00152100000001,41.00185433333334,38.001519000000016,41.00152100000001
70,COMP_M,0,Mod0,M.USER.APP.0,19,73,97,89,None,0.0005,42.000021,42.000521,3.0,42.000021
14,COMP_M,0,Mod1,M0_1,73,47,89,22,Mod0,0.0003333333333333333,42.00052000000002,42.00085333333335,8.000504000000001,42.00052000000002
63,COMP_M,0,Mod0,M.USER.APP.0,12,73,66,89,None,0.0005,43.000021000000004,43.000521000000006,3.0,43.000021000000004
14,COMP_M,0,Mod2,M0_2,73,74,89,32,Mod0,0.0004,43.00052100000001,43.00092100000001,8.000504000000001,43.00052100000001
21,COMP_M,0,Mod0,M.USER.APP.0,20,73,59,89,None,0.0005,44.00002199999999,44.00052199999999,1.0,44.00002199999999
41,COMP_M,0,Mod0,M.USER.APP.0,15,73,68,89,None,0.0005,45.000022,45.000522000000004,2.0,45.000022
139,COMP_M,0,Mod0,M.USER.APP.0,13,73,44,89,None,0.0005,46.000022999999985,46.00052299999999,6.0,46.000022999999985
14,COMP_M,0,Mod3,M0_3,73,71,89,48,Mod0,0.0004,46.00052200000001,46.00092200000001,8.000504000000001,46.00052200000001
14,COMP_M,0,Mod4,M0_4,73,72,89,49,Mod0,0.001,46.00052300000001,46.001523000000006,8.000504000000001,46.00052300000001
84,COMP_M,0,Mod0,M.USER.APP.0,8,73,64,89,None,0.0005,47.000023,47.000523,4.0,47.000023
14,COMP_M,0,Mod5,M1_1,47,70,22,75,Mod1,0.0003333333333333333,47.00085533333335,47.00118866666668,42.00085333333335,47.00085533333335
74,COMP_M,0,Mod0,M.USER.APP.0,23,73,99,89,None,0.0005,48.00002399999998,48.000523999999984,3.0,48.00002399999998
67,COMP_M,0,Mod0,M.USER.APP.0,16,73,45,89,None,0.0005,49.000023999999996,49.000524,3.0,49.000023999999996
14,COMP_M,0,Mod5,M1_4,72,70,49,75,Mod4,0.0003333333333333333,49.001525,49.00185833333333,46.001523000000006,49.001525
76,COMP_M,0,Mod0,M.USER.APP.0,0,73,97,89,None,0.0005,50.00002499999998,50.00052499999998,4.0,50.00002499999998
3,COMP_M,0,Mod1,M0_1,73,47,89,22,Mod0,0.0003333333333333333,50.000524000000006,50.000857333333336,9.000504000000001,50.000524000000006
28,COMP_M,0,Mod0,M.USER.APP.0,2,73,63,89,None,0.0005,51.000024999999994,51.000524999999996,2.0,51.000024999999994
3,COMP_M,0,Mod2,M0_2,73,74,89,32,Mod0,0.0004,51.000525,51.000925,9.000504000000001,51.000525
43,COMP_M,0,Mod0,M.USER.APP.0,17,73,62,89,None,0.0005,52.00002599999998,52.00052599999998,2.0,52.00002599999998
79,COMP_M,0,Mod0,M.USER.APP.0,3,73,78,89,None,0.0005,53.00002599999999,53.000525999999994,4.0,53.00002599999999
9,COMP_M,0,Mod5,M1_2,74,70,32,75,Mod2,0.0003333333333333333,53.000026499999954,53.000359833333285,19.000909,53.000026499999954
83,COMP_M,0,Mod0,M.USER.APP.0,7,73,2,89,None,0.0005,54.000026999999974,54.00052699999998,4.0,54.000026999999974
3,COMP_M,0,Mod3,M0_3,73,71,89,48,Mod0,0.0004,54.000526,54.000926,9.000504000000001,54.000526
3,COMP_M,0,Mod4,M0_4,73,72,89,49,Mod0,0.001,54.000527,54.001526999999996,9.000504000000001,54.000527
22,COMP_M,0,Mod0,M.USER.APP.0,21,73,74,89,None,0.0005,55.00002699999999,55.00052699999999,1.0,55.00002699999999
3,COMP_M,0,Mod5,M1_1,47,70,22,75,Mod1,0.0003333333333333333,55.00085933333333,55.00119266666666,50.000857333333336,55.00085933333333
164,COMP_M,0,Mod0,M.USER.APP.0,13,73,44,89,None,0.0005,56.00002799999997,56.000527999999974,7.0,56.00002799999997
30,COMP_M,0,Mod0,M.USER.APP.0,4,73,70,89,None,0.0005,57.000027999999986,57.00052799999999,2.0,57.000027999999986
3,COMP_M,0,Mod5,M1_4,72,70,49,75,Mod4,0.0003333333333333333,57.00152899999999,57.00186233333332,54.001526999999996,57.00152899999999
95,COMP_M,0,Mod0,M.USER.APP.0,19,73,97,89,None,0.0005,58.00002899999997,58.00052899999997,4.0,58.00002899999997
20,COMP_M,0,Mod1,M0_1,73,47,89,22,Mod0,0.0003333333333333333,58.000527999999996,58.000861333333326,10.000505000000002,58.000527999999996
66,COMP_M,0,Mod0,M.USER.APP.0,15,73,68,89,None,0.0005,59.000028999999984,59.000528999999986,3.0,59.000028999999984
20,COMP_M,0,Mod2,M0_2,73,74,89,32,Mod0,0.0004,59.00052899999999,59.00092899999999,10.000505000000002,59.00052899999999
