id,type,src,dst,app,latency,message,ctime,size,buffer
79,LINK,70,56,0,2.0000005,M.USER.APP.0,2,1,78
80,LINK,63,24,0,1.000001,M.USER.APP.0,2,1,79
81,LINK,52,24,0,2.000001,M.USER.APP.0,2,1,80
82,LINK,2,17,0,2.0000005,M.USER.APP.0,2,1,81
83,LINK,64,24,0,2.0000005,M.USER.APP.0,2,1,82
84,LINK,42,24,0,2.000001,M.USER.APP.0,2,1,83
85,LINK,95,7,0,2.0000005,M.USER.APP.0,2,1,84
86,LINK,74,18,0,2.0000005,M.USER.APP.0,2,1,85
87,LINK,66,20,0,1.0000005,M.USER.APP.0,2,1,86
88,LINK,44,11,0,1.000001,M.USER.APP.0,2,1,87
89,LINK,59,18,0,2.0000005,M.USER.APP.0,2,1,88
90,LINK,68,24,0,1.000001,M.USER.APP.0,2,1,89
91,LINK,45,43,0,2.0000005,M.USER.APP.0,2,1,90
92,LINK,62,29,0,2.0000005,M.USER.APP.0,2,1,91
93,LINK,62,29,0,2.0000005,M.USER.APP.0,2,1,92
94,LINK,97,93,0,1.0000005,M.USER.APP.0,2,1,93
95,LINK,59,18,0,2.0000005,M.USER.APP.0,2,1,94
96,LINK,74,18,0,2.0000005,M.USER.APP.0,2,1,95
97,LINK,74,18,0,2.0000005,M.USER.APP.0,2,1,96
98,LINK,99,25,0,2.0000005,M.USER.APP.0,2,1,97
99,LINK,52,24,0,2.000001,M.USER.APP.0,2,1,98
100,LINK,42,24,0,2.000001,M.USER.APP.0,2,1,99
2,LINK,7,24,0,1.000001,M.USER.APP.0,2.0000005,1,97
18,LINK,20,18,0,2.000001,M.USER.APP.0,2.0000005,1,98
23,LINK,93,17,0,2.000001,M.USER.APP.0,2.0000005,1,99
4,LINK,11,17,0,2.000001,M.USER.APP.0,2.000001,1,97
11,LINK,24,37,0,1.0000005,M.USER.APP.0,2.000001,1,98
17,LINK,24,37,0,1.0000005,M.USER.APP.0,2.000001,1,99
101,LINK,70,56,0,2.0000005,M.USER.APP.0,3,1,100
102,LINK,78,7,0,1.0000005,M.USER.APP.0,3,1,101
103,LINK,74,18,0,2.0000005,M.USER.APP.0,3,1,102
104,LINK,44,11,0,1.000001,M.USER.APP.0,3,1,103
105,LINK,42,24,0,2.000001,M.USER.APP.0,3,1,104
106,LINK,62,29,0,2.0000005,M.USER.APP.0,3,1,105
107,LINK,64,24,0,2.0000005,M.USER.APP.0,3,1,106
108,LINK,2,17,0,2.0000005,M.USER.APP.0,3,1,107
109,LINK,70,56,0,2.0000005,M.USER.APP.0,3,1,108
110,LINK,78,7,0,1.0000005,M.USER.APP.0,3,1,109
111,LINK,63,24,0,1.000001,M.USER.APP.0,3,1,110
112,LINK,70,56,0,2.0000005,M.USER.APP.0,3,1,111
113,LINK,95,7,0,2.0000005,M.USER.APP.0,3,1,112
114,LINK,45,43,0,2.0000005,M.USER.APP.0,3,1,113
115,LINK,42,24,0,2.000001,M.USER.APP.0,3,1,114
116,LINK,95,7,0,2.0000005,M.USER.APP.0,3,1,115
117,LINK,68,24,0,1.000001,M.USER.APP.0,3,1,116
118,LINK,66,20,0,1.0000005,M.USER.APP.0,3,1,117
119,LINK,44,11,0,1.000001,M.USER.APP.0,3,1,118
120,LINK,68,24,0,1.000001,M.USER.APP.0,3,1,119
121,LINK,45,43,0,2.0000005,M.USER.APP.0,3,1,120
122,LINK,70,56,0,2.0000005,M.USER.APP.0,3,1,121
123,LINK,97,93,0,1.0000005,M.USER.APP.0,3,1,122
124,LINK,82,5,0,2.000001,M.USER.APP.0,3,1,123
125,LINK,2,17,0,2.0000005,M.USER.APP.0,3,1,124
126,LINK,33,27,0,2.000001,M.USER.APP.0,3,1,125
127,LINK,63,24,0,1.000001,M.USER.APP.0,3,1,126
128,LINK,78,7,0,1.0000005,M.USER.APP.0,3,1,127
129,LINK,70,56,0,2.0000005,M.USER.APP.0,3,1,128
130,LINK,63,24,0,1.000001,M.USER.APP.0,3,1,129
131,LINK,52,24,0,2.000001,M.USER.APP.0,3,1,130
132,LINK,2,17,0,2.0000005,M.USER.APP.0,3,1,131
133,LINK,64,24,0,2.0000005,M.USER.APP.0,3,1,132
134,LINK,42,24,0,2.000001,M.USER.APP.0,3,1,133
135,LINK,95,7,0,2.0000005,M.USER.APP.0,3,1,134
136,LINK,74,18,0,2.0000005,M.USER.APP.0,3,1,135
137,LINK,66,20,0,1.0000005,M.USER.APP.0,3,1,136
138,LINK,44,11,0,1.000001,M.USER.APP.0,3,1,137
139,LINK,59,18,0,2.0000005,M.USER.APP.0,3,1,138
140,LINK,68,24,0,1.000001,M.USER.APP.0,3,1,139
141,LINK,45,43,0,2.0000005,M.USER.APP.0,3,1,140
142,LINK,62,29,0,2.0000005,M.USER.APP.0,3,1,141
143,LINK,62,29,0,2.0000005,M.USER.APP.0,3,1,142
144,LINK,97,93,0,1.0000005,M.USER.APP.0,3,1,143
145,LINK,59,18,0,2.0000005,M.USER.APP.0,3,1,144
146,LINK,74,18,0,2.0000005,M.USER.APP.0,3,1,145
147,LINK,74,18,0,2.0000005,M.USER.APP.0,3,1,146
148,LINK,99,25,0,2.0000005,M.USER.APP.0,3,1,147
149,LINK,52,24,0,2.000001,M.USER.APP.0,3,1,148
150,LINK,42,24,0,2.000001,M.USER.APP.0,3,1,149
1,LINK,56,18,0,1.0000005,M.USER.APP.0,3.0000005,1,141
3,LINK,18,37,0,1.000001,M.USER.APP.0,3.0000005,1,142
6,LINK,29,24,0,1.0000005,M.USER.APP.0,3.0000005,1,143
7,LINK,24,37,0,1.0000005,M.USER.APP.0,3.0000005,1,144
8,LINK,17,37,0,2.0000005,M.USER.APP.0,3.0000005,1,145
13,LINK,7,24,0,1.000001,M.USER.APP.0,3.0000005,1,146
14,LINK,43,37,0,1.000001,M.USER.APP.0,3.0000005,1,147
39,LINK,18,37,0,1.000001,M.USER.APP.0,3.0000005,1,148
48,LINK,25,24,0,1.0000005,M.USER.APP.0,3.0000005,1,149
5,LINK,24,37,0,1.0000005,M.USER.APP.0,3.000001,1,143
10,LINK,7,24,0,1.000001,M.USER.APP.0,3.000001,1,144
24,LINK,5,17,0,2.000001,M.USER.APP.0,3.000001,1,145
26,LINK,27,18,0,2.0000005,M.USER.APP.0,3.000001,1,146
31,LINK,24,37,0,1.0000005,M.USER.APP.0,3.000001,1,147
37,LINK,20,18,0,2.000001,M.USER.APP.0,3.000001,1,148
44,LINK,93,17,0,2.000001,M.USER.APP.0,3.000001,1,149
2,LINK,24,37,0,1.0000005,M.USER.APP.0,3.0000014999999998,1,149
19,LINK,11,17,0,2.000001,M.USER.APP.0,3.0000020000000003,1,146
20,LINK,24,37,0,1.0000005,M.USER.APP.0,3.0000020000000003,1,147
27,LINK,24,37,0,1.0000005,M.USER.APP.0,3.0000020000000003,1,148
11,LINK,37,18,0,1.000001,M0_1,3.0003348333333335,1,149
11,LINK,37,24,0,1.0000005,M0_2,3.0003348333333335,1,150
11,LINK,37,24,0,1.0000005,M0_3,3.0003348333333335,1,151
11,LINK,37,24,0,1.0000005,M0_4,3.0003348333333335,1,152
151,LINK,70,56,0,2.0000005,M.USER.APP.0,4,1,153
152,LINK,78,7,0,1.0000005,M.USER.APP.0,4,1,154
153,LINK,74,18,0,2.0000005,M.USER.APP.0,4,1,155
154,LINK,44,11,0,1.000001,M.USER.APP.0,4,1,156
155,LINK,42,24,0,2.000001,M.USER.APP.0,4,1,157
156,LINK,62,29,0,2.0000005,M.USER.APP.0,4,1,158
157,LINK,64,24,0,2.0000005,M.USER.APP.0,4,1,159
158,LINK,2,17,0,2.0000005,M.USER.APP.0,4,1,160
159,LINK,70,56,0,2.0000005,M.USER.APP.0,4,1,161
160,LINK,78,7,0,1.0000005,M.USER.APP.0,4,1,162
161,LINK,63,24,0,1.000001,M.USER.APP.0,4,1,163
162,LINK,70,56,0,2.0000005,M.USER.APP.0,4,1,164
163,LINK,95,7,0,2.0000005,M.USER.APP.0,4,1,165
164,LINK,45,43,0,2.0000005,M.USER.APP.0,4,1,166
165,LINK,42,24,0,2.000001,M.USER.APP.0,4,1,167
166,LINK,95,7,0,2.0000005,M.USER.APP.0,4,1,168
167,LINK,68,24,0,1.000001,M.USER.APP.0,4,1,169
168,LINK,66,20,0,1.0000005,M.USER.APP.0,4,1,170
169,LINK,44,11,0,1.000001,M.USER.APP.0,4,1,171
170,LINK,68,24,0,1.000001,M.USER.APP.0,4,1,172
171,LINK,45,43,0,2.0000005,M.USER.APP.0,4,1,173
172,LINK,70,56,0,2.0000005,M.USER.APP.0,4,1,174
173,LINK,97,93,0,1.0000005,M.USER.APP.0,4,1,175
174,LINK,82,5,0,2.000001,M.USER.APP.0,4,1,176
175,LINK,2,17,0,2.0000005,M.USER.APP.0,4,1,177
176,LINK,33,27,0,2.000001,M.USER.APP.0,4,1,178
177,LINK,63,24,0,1.000001,M.USER.APP.0,4,1,179
178,LINK,78,7,0,1.0000005,M.USER.APP.0,4,1,180
179,LINK,70,56,0,2.0000005,M.USER.APP.0,4,1,181
180,LINK,63,24,0,1.000001,M.USER.APP.0,4,1,182
181,LINK,52,24,0,2.000001,M.USER.APP.0,4,1,183
182,LINK,2,17,0,2.0000005,M.USER.APP.0,4,1,184
183,LINK,64,24,0,2.0000005,M.USER.APP.0,4,1,185
184,LINK,42,24,0,2.000001,M.USER.APP.0,4,1,186
185,LINK,95,7,0,2.0000005,M.USER.APP.0,4,1,187
186,LINK,74,18,0,2.0000005,M.USER.APP.0,4,1,188
187,LINK,66,20,0,1.0000005,M.USER.APP.0,4,1,189
188,LINK,44,11,0,1.000001,M.USER.APP.0,4,1,190
189,LINK,59,18,0,2.0000005,M.USER.APP.0,4,1,191
190,LINK,68,24,0,1.000001,M.USER.APP.0,4,1,192
191,LINK,45,43,0,2.0000005,M.USER.APP.0,4,1,193
192,LINK,62,29,0,2.0000005,M.USER.APP.0,4,1,194
193,LINK,62,29,0,2.0000005,M.USER.APP.0,4,1,195
194,LINK,97,93,0,1.0000005,M.USER.APP.0,4,1,196
195,LINK,59,18,0,2.0000005,M.USER.APP.0,4,1,197
196,LINK,74,18,0,2.0000005,M.USER.APP.0,4,1,198
197,LINK,74,18,0,2.0000005,M.USER.APP.0,4,1,199
198,LINK,99,25,0,2.0000005,M.USER.APP.0,4,1,200
199,LINK,52,24,0,2.000001,M.USER.APP.0,4,1,201
200,LINK,42,24,0,2.000001,M.USER.APP.0,4,1,202
1,LINK,18,37,0,1.000001,M.USER.APP.0,4.000001,1,200
6,LINK,24,37,0,1.0000005,M.USER.APP.0,4.000001,1,201
48,LINK,24,37,0,1.0000005,M.USER.APP.0,4.000001,1,202
28,LINK,7,24,0,1.000001,M.USER.APP.0,4.0000015,1,196
68,LINK,20,18,0,2.000001,M.USER.APP.0,4.0000015,1,197
73,LINK,93,17,0,2.000001,M.USER.APP.0,4.0000015,1,198
18,LINK,18,37,0,1.000001,M.USER.APP.0,4.0000015,1,199
23,LINK,17,37,0,2.0000005,M.USER.APP.0,4.0000015,1,200
4,LINK,17,37,0,2.0000005,M.USER.APP.0,4.000002,1,199
13,LINK,24,37,0,1.0000005,M.USER.APP.0,4.0000025,1,199
30,LINK,24,37,0,1.0000005,M.USER.APP.0,4.000003,1,197
38,LINK,11,17,0,2.000001,M.USER.APP.0,4.000003,1,198
40,LINK,24,37,0,1.0000005,M.USER.APP.0,4.000003,1,199
3,LINK,37,18,0,1.000001,M0_1,4.0003348333333335,1,200
3,LINK,37,24,0,1.0000005,M0_2,4.0003348333333335,1,201
3,LINK,37,24,0,1.0000005,M0_3,4.0003348333333335,1,202
3,LINK,37,24,0,1.0000005,M0_4,4.0003348333333335,1,203
11,LINK,24,0,0,1.000001,M0_2,4.000335333333334,1,203
11,LINK,18,20,0,2.000001,M0_1,4.000335833333334,1,203
14,LINK,37,18,0,1.000001,M0_1,4.000668166666667,1,204
14,LINK,37,24,0,1.0000005,M0_2,4.000668166666667,1,205
14,LINK,37,24,0,1.0000005,M0_3,4.000668166666667,1,206
14,LINK,37,24,0,1.0000005,M0_4,4.000668166666667,1,207
17,LINK,37,18,0,1.000001,M0_1,4.001001500000001,1,208
17,LINK,37,24,0,1.0000005,M0_2,4.001001500000001,1,209
17,LINK,37,24,0,1.0000005,M0_3,4.001001500000001,1,210
17,LINK,37,24,0,1.0000005,M0_4,4.001001500000001,1,211
201,LINK,70,56,0,2.0000005,M.USER.APP.0,5,1,212
202,LINK,78,7,0,1.0000005,M.USER.APP.0,5,1,213
203,LINK,74,18,0,2.0000005,M.USER.APP.0,5,1,214
204,LINK,44,11,0,1.000001,M.USER.APP.0,5,1,215
205,LINK,42,24,0,2.000001,M.USER.APP.0,5,1,216
206,LINK,62,29,0,2.0000005,M.USER.APP.0,5,1,217
207,LINK,64,24,0,2.0000005,M.USER.APP.0,5,1,218
208,LINK,2,17,0,2.0000005,M.USER.APP.0,5,1,219
209,LINK,70,56,0,2.0000005,M.USER.APP.0,5,1,220
210,LINK,78,7,0,1.0000005,M.USER.APP.0,5,1,221
211,LINK,63,24,0,1.000001,M.USER.APP.0,5,1,222
212,LINK,70,56,0,2.0000005,M.USER.APP.0,5,1,223
213,LINK,95,7,0,2.0000005,M.USER.APP.0,5,1,224
214,LINK,45,43,0,2.0000005,M.USER.APP.0,5,1,225
215,LINK,42,24,0,2.000001,M.USER.APP.0,5,1,226
216,LINK,95,7,0,2.0000005,M.USER.APP.0,5,1,227
217,LINK,68,24,0,1.000001,M.USER.APP.0,5,1,228
218,LINK,66,20,0,1.0000005,M.USER.APP.0,5,1,229
219,LINK,44,11,0,1.000001,M.USER.APP.0,5,1,230
220,LINK,68,24,0,1.000001,M.USER.APP.0,5,1,231
221,LINK,45,43,0,2.0000005,M.USER.APP.0,5,1,232
222,LINK,70,56,0,2.0000005,M.USER.APP.0,5,1,233
223,LINK,97,93,0,1.0000005,M.USER.APP.0,5,1,234
224,LINK,82,5,0,2.000001,M.USER.APP.0,5,1,235
225,LINK,2,17,0,2.0000005,M.USER.APP.0,5,1,236
226,LINK,33,27,0,2.000001,M.USER.APP.0,5,1,237
227,LINK,63,24,0,1.000001,M.USER.APP.0,5,1,238
228,LINK,78,7,0,1.0000005,M.USER.APP.0,5,1,239
229,LINK,70,56,0,2.0000005,M.USER.APP.0,5,1,240
230,LINK,63,24,0,1.000001,M.USER.APP.0,5,1,241
231,LINK,52,24,0,2.000001,M.USER.APP.0,5,1,242
232,LINK,2,17,0,2.0000005,M.USER.APP.0,5,1,243
233,LINK,64,24,0,2.0000005,M.USER.APP.0,5,1,244
234,LINK,42,24,0,2.000001,M.USER.APP.0,5,1,245
235,LINK,95,7,0,2.0000005,M.USER.APP.0,5,1,246
236,LINK,74,18,0,2.0000005,M.USER.APP.0,5,1,247
237,LINK,66,20,0,1.0000005,M.USER.APP.0,5,1,248
238,LINK,44,11,0,1.000001,M.USER.APP.0,5,1,249
239,LINK,59,18,0,2.0000005,M.USER.APP.0,5,1,250
240,LINK,68,24,0,1.000001,M.USER.APP.0,5,1,251
241,LINK,45,43,0,2.0000005,M.USER.APP.0,5,1,252
242,LINK,62,29,0,2.0000005,M.USER.APP.0,5,1,253
243,LINK,62,29,0,2.0000005,M.USER.APP.0,5,1,254
244,LINK,97,93,0,1.0000005,M.USER.APP.0,5,1,255
245,LINK,59,18,0,2.0000005,M.USER.APP.0,5,1,256
246,LINK,74,18,0,2.0000005,M.USER.APP.0,5,1,257
247,LINK,74,18,0,2.0000005,M.USER.APP.0,5,1,258
248,LINK,99,25,0,2.0000005,M.USER.APP.0,5,1,259
249,LINK,52,24,0,2.000001,M.USER.APP.0,5,1,260
250,LINK,42,24,0,2.000001,M.USER.APP.0,5,1,261
9,LINK,56,18,0,1.0000005,M.USER.APP.0,5.000001,1,252
16,LINK,7,24,0,1.000001,M.USER.APP.0,5.000001,1,253
21,LINK,43,37,0,1.000001,M.USER.APP.0,5.000001,1,254
25,LINK,17,37,0,2.0000005,M.USER.APP.0,5.000001,1,255
33,LINK,24,37,0,1.0000005,M.USER.APP.0,5.000001,1,256
36,LINK,18,37,0,1.000001,M.USER.APP.0,5.000001,1,257
42,LINK,29,24,0,1.0000005,M.USER.APP.0,5.000001,1,258
45,LINK,18,37,0,1.000001,M.USER.APP.0,5.000001,1,259
98,LINK,25,24,0,1.0000005,M.USER.APP.0,5.000001,1,260
26,LINK,18,37,0,1.000001,M.USER.APP.0,5.0000015,1,260
15,LINK,24,37,0,1.0000005,M.USER.APP.0,5.000002,1,253
49,LINK,24,37,0,1.0000005,M.USER.APP.0,5.000002,1,254
52,LINK,7,24,0,1.000001,M.USER.APP.0,5.000002,1,255
74,LINK,5,17,0,2.000001,M.USER.APP.0,5.000002,1,256
76,LINK,27,18,0,2.0000005,M.USER.APP.0,5.000002,1,257
87,LINK,20,18,0,2.000001,M.USER.APP.0,5.000002,1,258
94,LINK,93,17,0,2.000001,M.USER.APP.0,5.000002,1,259
24,LINK,17,37,0,2.0000005,M.USER.APP.0,5.000002,1,260
10,LINK,24,37,0,1.0000005,M.USER.APP.0,5.0000035,1,258
54,LINK,11,17,0,2.000001,M.USER.APP.0,5.000004000000001,1,256
61,LINK,24,37,0,1.0000005,M.USER.APP.0,5.000004000000001,1,257
67,LINK,24,37,0,1.0000005,M.USER.APP.0,5.000004000000001,1,258
8,LINK,37,18,0,1.000001,M0_1,5.000334333333334,1,259
8,LINK,37,24,0,1.0000005,M0_2,5.000334333333334,1,260
8,LINK,37,24,0,1.0000005,M0_3,5.000334333333334,1,261
8,LINK,37,24,0,1.0000005,M0_4,5.000334333333334,1,262
11,LINK,24,7,0,1.000001,M0_3,5.0003358333333345,1,262
11,LINK,0,39,0,1.0000005,M0_2,5.000336333333334,1,262
3,LINK,18,20,0,2.000001,M0_1,5.000336833333334,1,262
39,LINK,37,18,0,1.000001,M0_1,5.000667666666668,1,263
39,LINK,37,24,0,1.0000005,M0_2,5.000667666666668,1,264
39,LINK,37,24,0,1.0000005,M0_3,5.000667666666668,1,265
39,LINK,37,24,0,1.0000005,M0_4,5.000667666666668,1,266
7,LINK,37,18,0,1.000001,M0_1,5.001001000000001,1,267
7,LINK,37,24,0,1.0000005,M0_2,5.001001000000001,1,268
7,LINK,37,24,0,1.0000005,M0_3,5.001001000000001,1,269
7,LINK,37,24,0,1.0000005,M0_4,5.001001000000001,1,270
251,LINK,70,56,0,2.0000005,M.USER.APP.0,6,1,271
252,LINK,78,7,0,1.0000005,M.USER.APP.0,6,1,272
253,LINK,74,18,0,2.0000005,M.USER.APP.0,6,1,273
254,LINK,44,11,0,1.000001,M.USER.APP.0,6,1,274
255,LINK,42,24,0,2.000001,M.USER.APP.0,6,1,275
256,LINK,62,29,0,2.0000005,M.USER.APP.0,6,1,276
257,LINK,64,24,0,2.0000005,M.USER.APP.0,6,1,277
258,LINK,2,17,0,2.0000005,M.USER.APP.0,6,1,278
259,LINK,70,56,0,2.0000005,M.USER.APP.0,6,1,279
260,LINK,78,7,0,1.0000005,M.USER.APP.0,6,1,280
261,LINK,63,24,0,1.000001,M.USER.APP.0,6,1,281
262,LINK,70,56,0,2.0000005,M.USER.APP.0,6,1,282
263,LINK,95,7,0,2.0000005,M.USER.APP.0,6,1,283
264,LINK,45,43,0,2.0000005,M.USER.APP.0,6,1,284
265,LINK,42,24,0,2.000001,M.USER.APP.0,6,1,285
266,LINK,95,7,0,2.0000005,M.USER.APP.0,6,1,286
267,LINK,68,24,0,1.000001,M.USER.APP.0,6,1,287
268,LINK,66,20,0,1.0000005,M.USER.APP.0,6,1,288
269,LINK,44,11,0,1.000001,M.USER.APP.0,6,1,289
270,LINK,68,24,0,1.000001,M.USER.APP.0,6,1,290
271,LINK,45,43,0,2.0000005,M.USER.APP.0,6,1,291
272,LINK,70,56,0,2.0000005,M.USER.APP.0,6,1,292
273,LINK,97,93,0,1.0000005,M.USER.APP.0,6,1,293
274,LINK,82,5,0,2.000001,M.USER.APP.0,6,1,294
275,LINK,2,17,0,2.0000005,M.USER.APP.0,6,1,295
276,LINK,33,27,0,2.000001,M.USER.APP.0,6,1,296
277,LINK,63,24,0,1.000001,M.USER.APP.0,6,1,297
278,LINK,78,7,0,1.0000005,M.USER.APP.0,6,1,298
279,LINK,70,56,0,2.0000005,M.USER.APP.0,6,1,299
280,LINK,63,24,0,1.000001,M.USER.APP.0,6,1,300
281,LINK,52,24,0,2.000001,M.USER.APP.0,6,1,301
282,LINK,2,17,0,2.0000005,M.USER.APP.0,6,1,302
283,LINK,64,24,0,2.0000005,M.USER.APP.0,6,1,303
284,LINK,42,24,0,2.000001,M.USER.APP.0,6,1,304
285,LINK,95,7,0,2.0000005,M.USER.APP.0,6,1,305
286,LINK,74,18,0,2.0000005,M.USER.APP.0,6,1,306
287,LINK,66,20,0,1.0000005,M.USER.APP.0,6,1,307
288,LINK,44,11,0,1.000001,M.USER.APP.0,6,1,308
289,LINK,59,18,0,2.0000005,M.USER.APP.0,6,1,309
290,LINK,68,24,0,1.000001,M.USER.APP.0,6,1,310
291,LINK,45,43,0,2.0000005,M.USER.APP.0,6,1,311
292,LINK,62,29,0,2.0000005,M.USER.APP.0,6,1,312
293,LINK,62,29,0,2.0000005,M.USER.APP.0,6,1,313
294,LINK,97,93,0,1.0000005,M.USER.APP.0,6,1,314
295,LINK,59,18,0,2.0000005,M.USER.APP.0,6,1,315
296,LINK,74,18,0,2.0000005,M.USER.APP.0,6,1,316
297,LINK,74,18,0,2.0000005,M.USER.APP.0,6,1,317
298,LINK,99,25,0,2.0000005,M.USER.APP.0,6,1,318
299,LINK,52,24,0,2.000001,M.USER.APP.0,6,1,319
300,LINK,42,24,0,2.000001,M.USER.APP.0,6,1,320
9,LINK,18,37,0,1.000001,M.USER.APP.0,6.0000015,1,318
42,LINK,24,37,0,1.0000005,M.USER.APP.0,6.0000015,1,319
98,LINK,24,37,0,1.0000005,M.USER.APP.0,6.0000015,1,320
37,LINK,18,37,0,1.000001,M.USER.APP.0,6.0000025,1,318
44,LINK,17,37,0,2.0000005,M.USER.APP.0,6.0000025,1,319
60,LINK,7,24,0,1.000001,M.USER.APP.0,6.000002500000001,1,317
118,LINK,20,18,0,2.000001,M.USER.APP.0,6.000002500000001,1,318
123,LINK,93,17,0,2.000001,M.USER.APP.0,6.000002500000001,1,319
19,LINK,17,37,0,2.0000005,M.USER.APP.0,6.000003,1,319
28,LINK,24,37,0,1.0000005,M.USER.APP.0,6.0000045,1,317
69,LINK,11,17,0,2.000001,M.USER.APP.0,6.000005000000001,1,315
