id,type,src,dst,app,latency,message,ctime,size,buffer
24,LINK,5,3,0,1.000001,M.USER.APP.0,3.000001,1,69
38,LINK,4,0,0,1.0000005,M.USER.APP.0,3.000001,1,70
39,LINK,26,3,0,1.0000005,M.USER.APP.0,3.000001,1,71
42,LINK,4,0,0,1.0000005,M.USER.APP.0,3.000001,1,72
13,LINK,0,89,0,2.000001,M.USER.APP.0,3.000001,1,73
14,LINK,3,89,0,2.000001,M.USER.APP.0,3.000001,1,74
12,LINK,6,0,0,2.0000005,M.USER.APP.0,3.0000015,1,74
6,LINK,24,0,0,1.000001,M.USER.APP.0,3.0000020000000003,1,68
20,LINK,3,89,0,2.000001,M.USER.APP.0,3.0000020000000003,1,69
22,LINK,19,6,0,1.0000005,M.USER.APP.0,3.0000020000000003,1,70
27,LINK,6,0,0,2.0000005,M.USER.APP.0,3.0000020000000003,1,71
36,LINK,13,3,0,2.0000005,M.USER.APP.0,3.0000020000000003,1,72
41,LINK,24,0,0,1.000001,M.USER.APP.0,3.0000020000000003,1,73
3,LINK,0,89,0,2.000001,M.USER.APP.0,3.0000020000000003,1,74
76,LINK,97,3,0,1.000001,M.USER.APP.0,4,1,75
77,LINK,33,6,0,1.000001,M.USER.APP.0,4,1,76
78,LINK,63,24,0,1.000001,M.USER.APP.0,4,1,77
79,LINK,78,9,0,2.0000005,M.USER.APP.0,4,1,78
80,LINK,70,4,0,2.0000005,M.USER.APP.0,4,1,79
81,LINK,63,24,0,1.000001,M.USER.APP.0,4,1,80
82,LINK,52,24,0,2.000001,M.USER.APP.0,4,1,81
83,LINK,2,3,0,2.000001,M.USER.APP.0,4,1,82
84,LINK,64,0,0,2.000001,M.USER.APP.0,4,1,83
85,LINK,42,24,0,2.000001,M.USER.APP.0,4,1,84
86,LINK,95,13,0,1.000001,M.USER.APP.0,4,1,85
87,LINK,74,19,0,1.000001,M.USER.APP.0,4,1,86
88,LINK,66,4,0,1.0000005,M.USER.APP.0,4,1,87
