node,centrality
3,0.31313131313131315
6,0.29292929292929293
4,0.23232323232323235
1,0.18181818181818182
2,0.17171717171717174
0,0.15151515151515152
14,0.13131313131313133
15,0.11111111111111112
13,0.11111111111111112
7,0.11111111111111112
17,0.10101010101010102
10,0.10101010101010102
9,0.09090909090909091
12,0.09090909090909091
46,0.09090909090909091
5,0.08080808080808081
11,0.08080808080808081
24,0.08080808080808081
57,0.07070707070707072
30,0.07070707070707072
29,0.07070707070707072
20,0.07070707070707072
21,0.07070707070707072
54,0.07070707070707072
32,0.06060606060606061
72,0.06060606060606061
18,0.06060606060606061
22,0.06060606060606061
49,0.06060606060606061
8,0.06060606060606061
44,0.05050505050505051
36,0.05050505050505051
42,0.05050505050505051
62,0.05050505050505051
38,0.05050505050505051
67,0.05050505050505051
26,0.05050505050505051
34,0.05050505050505051
33,0.05050505050505051
27,0.05050505050505051
19,0.05050505050505051
53,0.05050505050505051
69,0.04040404040404041
66,0.04040404040404041
60,0.04040404040404041
70,0.04040404040404041
52,0.04040404040404041
56,0.04040404040404041
73,0.04040404040404041
55,0.04040404040404041
75,0.04040404040404041
79,0.04040404040404041
50,0.04040404040404041
37,0.04040404040404041
35,0.04040404040404041
47,0.04040404040404041
48,0.04040404040404041
41,0.04040404040404041
23,0.04040404040404041
28,0.04040404040404041
39,0.04040404040404041
31,0.04040404040404041
83,0.030303030303030304
84,0.030303030303030304
85,0.030303030303030304
86,0.030303030303030304
87,0.030303030303030304
88,0.030303030303030304
51,0.030303030303030304
89,0.030303030303030304
81,0.030303030303030304
90,0.030303030303030304
91,0.030303030303030304
92,0.030303030303030304
93,0.030303030303030304
94,0.030303030303030304
95,0.030303030303030304
96,0.030303030303030304
97,0.030303030303030304
98,0.030303030303030304
82,0.030303030303030304
76,0.030303030303030304
80,0.030303030303030304
16,0.030303030303030304
45,0.030303030303030304
43,0.030303030303030304
58,0.030303030303030304
59,0.030303030303030304
61,0.030303030303030304
40,0.030303030303030304
63,0.030303030303030304
64,0.030303030303030304
65,0.030303030303030304
68,0.030303030303030304
71,0.030303030303030304
25,0.030303030303030304
74,0.030303030303030304
77,0.030303030303030304
78,0.030303030303030304
99,0.030303030303030304
