node,centrality
3,0.29292929292929293
5,0.22222222222222224
4,0.19191919191919193
16,0.18181818181818182
0,0.15151515151515152
2,0.15151515151515152
10,0.14141414141414144
26,0.13131313131313133
34,0.12121212121212122
11,0.12121212121212122
12,0.12121212121212122
13,0.11111111111111112
9,0.10101010101010102
23,0.10101010101010102
1,0.10101010101010102
30,0.10101010101010102
6,0.09090909090909091
36,0.09090909090909091
21,0.08080808080808081
24,0.08080808080808081
14,0.08080808080808081
29,0.08080808080808081
15,0.08080808080808081
28,0.08080808080808081
27,0.08080808080808081
17,0.07070707070707072
49,0.07070707070707072
7,0.07070707070707072
37,0.06060606060606061
58,0.06060606060606061
57,0.05050505050505051
46,0.05050505050505051
45,0.05050505050505051
44,0.05050505050505051
68,0.05050505050505051
63,0.05050505050505051
50,0.05050505050505051
8,0.04040404040404041
69,0.04040404040404041
19,0.04040404040404041
20,0.04040404040404041
77,0.04040404040404041
83,0.04040404040404041
65,0.04040404040404041
53,0.04040404040404041
66,0.04040404040404041
51,0.04040404040404041
61,0.04040404040404041
38,0.04040404040404041
47,0.04040404040404041
70,0.04040404040404041
32,0.04040404040404041
33,0.04040404040404041
41,0.04040404040404041
73,0.04040404040404041
62,0.04040404040404041
82,0.030303030303030304
81,0.030303030303030304
80,0.030303030303030304
79,0.030303030303030304
84,0.030303030303030304
87,0.030303030303030304
85,0.030303030303030304
86,0.030303030303030304
88,0.030303030303030304
89,0.030303030303030304
90,0.030303030303030304
91,0.030303030303030304
92,0.030303030303030304
93,0.030303030303030304
94,0.030303030303030304
95,0.030303030303030304
96,0.030303030303030304
97,0.030303030303030304
98,0.030303030303030304
78,0.030303030303030304
35,0.030303030303030304
76,0.030303030303030304
54,0.030303030303030304
39,0.030303030303030304
40,0.030303030303030304
42,0.030303030303030304
43,0.030303030303030304
31,0.030303030303030304
48,0.030303030303030304
25,0.030303030303030304
22,0.030303030303030304
52,0.030303030303030304
55,0.030303030303030304
75,0.030303030303030304
56,0.030303030303030304
59,0.030303030303030304
60,0.030303030303030304
18,0.030303030303030304
64,0.030303030303030304
67,0.030303030303030304
71,0.030303030303030304
72,0.030303030303030304
74,0.030303030303030304
99,0.030303030303030304
