node,centrality
4,0.29292929292929293
7,0.27272727272727276
2,0.22222222222222224
1,0.20202020202020204
3,0.18181818181818182
8,0.16161616161616163
5,0.16161616161616163
6,0.15151515151515152
15,0.14141414141414144
9,0.12121212121212122
11,0.11111111111111112
21,0.10101010101010102
28,0.09090909090909091
50,0.09090909090909091
30,0.08080808080808081
47,0.07070707070707072
19,0.07070707070707072
35,0.07070707070707072
13,0.06060606060606061
14,0.06060606060606061
37,0.06060606060606061
10,0.06060606060606061
42,0.06060606060606061
71,0.06060606060606061
18,0.06060606060606061
16,0.06060606060606061
52,0.05050505050505051
53,0.05050505050505051
63,0.05050505050505051
72,0.05050505050505051
65,0.05050505050505051
41,0.05050505050505051
40,0.05050505050505051
38,0.05050505050505051
67,0.05050505050505051
36,0.05050505050505051
0,0.05050505050505051
12,0.05050505050505051
24,0.05050505050505051
32,0.05050505050505051
31,0.05050505050505051
29,0.05050505050505051
23,0.05050505050505051
17,0.05050505050505051
70,0.04040404040404041
22,0.04040404040404041
20,0.04040404040404041
33,0.04040404040404041
34,0.04040404040404041
56,0.04040404040404041
85,0.04040404040404041
74,0.04040404040404041
76,0.04040404040404041
78,0.04040404040404041
62,0.04040404040404041
58,0.04040404040404041
55,0.04040404040404041
54,0.04040404040404041
45,0.04040404040404041
51,0.04040404040404041
46,0.04040404040404041
26,0.04040404040404041
27,0.04040404040404041
95,0.030303030303030304
98,0.030303030303030304
83,0.030303030303030304
97,0.030303030303030304
84,0.030303030303030304
96,0.030303030303030304
94,0.030303030303030304
86,0.030303030303030304
92,0.030303030303030304
87,0.030303030303030304
88,0.030303030303030304
93,0.030303030303030304
89,0.030303030303030304
90,0.030303030303030304
91,0.030303030303030304
81,0.030303030303030304
82,0.030303030303030304
68,0.030303030303030304
80,0.030303030303030304
59,0.030303030303030304
39,0.030303030303030304
43,0.030303030303030304
44,0.030303030303030304
48,0.030303030303030304
49,0.030303030303030304
25,0.030303030303030304
57,0.030303030303030304
60,0.030303030303030304
79,0.030303030303030304
61,0.030303030303030304
64,0.030303030303030304
66,0.030303030303030304
69,0.030303030303030304
73,0.030303030303030304
75,0.030303030303030304
77,0.030303030303030304
99,0.030303030303030304
