node,centrality
4,0.30303030303030304
5,0.23232323232323235
1,0.18181818181818182
2,0.17171717171717174
6,0.16161616161616163
0,0.16161616161616163
3,0.15151515151515152
11,0.15151515151515152
7,0.14141414141414144
8,0.12121212121212122
10,0.12121212121212122
15,0.12121212121212122
12,0.10101010101010102
22,0.09090909090909091
29,0.09090909090909091
33,0.09090909090909091
28,0.08080808080808081
36,0.08080808080808081
16,0.08080808080808081
13,0.08080808080808081
56,0.07070707070707072
17,0.07070707070707072
19,0.06060606060606061
20,0.06060606060606061
61,0.06060606060606061
24,0.06060606060606061
48,0.06060606060606061
46,0.06060606060606061
51,0.05050505050505051
47,0.05050505050505051
62,0.05050505050505051
70,0.05050505050505051
34,0.05050505050505051
50,0.05050505050505051
21,0.05050505050505051
18,0.05050505050505051
23,0.05050505050505051
25,0.05050505050505051
27,0.05050505050505051
9,0.05050505050505051
66,0.04040404040404041
14,0.04040404040404041
87,0.04040404040404041
65,0.04040404040404041
68,0.04040404040404041
54,0.04040404040404041
84,0.04040404040404041
71,0.04040404040404041
72,0.04040404040404041
73,0.04040404040404041
83,0.04040404040404041
75,0.04040404040404041
82,0.04040404040404041
57,0.04040404040404041
78,0.04040404040404041
31,0.04040404040404041
37,0.04040404040404041
39,0.04040404040404041
49,0.04040404040404041
26,0.04040404040404041
30,0.04040404040404041
42,0.04040404040404041
44,0.04040404040404041
91,0.030303030303030304
95,0.030303030303030304
81,0.030303030303030304
98,0.030303030303030304
97,0.030303030303030304
96,0.030303030303030304
85,0.030303030303030304
80,0.030303030303030304
94,0.030303030303030304
86,0.030303030303030304
93,0.030303030303030304
88,0.030303030303030304
89,0.030303030303030304
90,0.030303030303030304
92,0.030303030303030304
32,0.030303030303030304
67,0.030303030303030304
79,0.030303030303030304
77,0.030303030303030304
38,0.030303030303030304
40,0.030303030303030304
41,0.030303030303030304
43,0.030303030303030304
45,0.030303030303030304
52,0.030303030303030304
53,0.030303030303030304
55,0.030303030303030304
58,0.030303030303030304
59,0.030303030303030304
60,0.030303030303030304
63,0.030303030303030304
64,0.030303030303030304
35,0.030303030303030304
69,0.030303030303030304
74,0.030303030303030304
76,0.030303030303030304
99,0.030303030303030304
