node,centrality
11,0.32323232323232326
4,0.26262626262626265
3,0.23232323232323235
14,0.19191919191919193
1,0.16161616161616163
29,0.13131313131313133
12,0.13131313131313133
0,0.13131313131313133
6,0.13131313131313133
8,0.12121212121212122
5,0.12121212121212122
21,0.12121212121212122
24,0.11111111111111112
7,0.10101010101010102
9,0.09090909090909091
18,0.08080808080808081
44,0.08080808080808081
13,0.07070707070707072
15,0.07070707070707072
35,0.07070707070707072
40,0.07070707070707072
30,0.06060606060606061
26,0.06060606060606061
16,0.06060606060606061
19,0.06060606060606061
61,0.06060606060606061
51,0.05050505050505051
48,0.05050505050505051
53,0.05050505050505051
57,0.05050505050505051
66,0.05050505050505051
38,0.05050505050505051
36,0.05050505050505051
50,0.05050505050505051
33,0.05050505050505051
22,0.05050505050505051
17,0.05050505050505051
31,0.05050505050505051
34,0.04040404040404041
58,0.04040404040404041
60,0.04040404040404041
10,0.04040404040404041
64,0.04040404040404041
65,0.04040404040404041
68,0.04040404040404041
54,0.04040404040404041
71,0.04040404040404041
78,0.04040404040404041
79,0.04040404040404041
84,0.04040404040404041
89,0.04040404040404041
96,0.04040404040404041
56,0.04040404040404041
67,0.04040404040404041
20,0.04040404040404041
25,0.04040404040404041
43,0.04040404040404041
45,0.04040404040404041
46,0.04040404040404041
42,0.04040404040404041
39,0.04040404040404041
32,0.04040404040404041
41,0.04040404040404041
23,0.04040404040404041
28,0.04040404040404041
37,0.04040404040404041
83,0.030303030303030304
85,0.030303030303030304
86,0.030303030303030304
87,0.030303030303030304
88,0.030303030303030304
91,0.030303030303030304
90,0.030303030303030304
81,0.030303030303030304
92,0.030303030303030304
93,0.030303030303030304
94,0.030303030303030304
95,0.030303030303030304
97,0.030303030303030304
98,0.030303030303030304
82,0.030303030303030304
77,0.030303030303030304
80,0.030303030303030304
55,0.030303030303030304
52,0.030303030303030304
49,0.030303030303030304
59,0.030303030303030304
47,0.030303030303030304
62,0.030303030303030304
63,0.030303030303030304
2,0.030303030303030304
27,0.030303030303030304
69,0.030303030303030304
70,0.030303030303030304
72,0.030303030303030304
73,0.030303030303030304
74,0.030303030303030304
75,0.030303030303030304
76,0.030303030303030304
99,0.030303030303030304
