node,centrality
0,0.29292929292929293
3,0.27272727272727276
11,0.24242424242424243
4,0.23232323232323235
5,0.17171717171717174
8,0.12121212121212122
19,0.11111111111111112
6,0.11111111111111112
25,0.11111111111111112
12,0.11111111111111112
9,0.10101010101010102
1,0.10101010101010102
23,0.10101010101010102
14,0.10101010101010102
20,0.10101010101010102
31,0.09090909090909091
35,0.09090909090909091
7,0.09090909090909091
21,0.08080808080808081
18,0.08080808080808081
41,0.07070707070707072
15,0.07070707070707072
28,0.07070707070707072
27,0.07070707070707072
60,0.06060606060606061
59,0.06060606060606061
34,0.06060606060606061
10,0.06060606060606061
55,0.06060606060606061
22,0.06060606060606061
16,0.06060606060606061
56,0.06060606060606061
39,0.05050505050505051
44,0.05050505050505051
24,0.05050505050505051
33,0.05050505050505051
26,0.05050505050505051
48,0.05050505050505051
62,0.04040404040404041
88,0.04040404040404041
86,0.04040404040404041
67,0.04040404040404041
82,0.04040404040404041
72,0.04040404040404041
73,0.04040404040404041
75,0.04040404040404041
54,0.04040404040404041
53,0.04040404040404041
51,0.04040404040404041
38,0.04040404040404041
2,0.04040404040404041
13,0.04040404040404041
43,0.04040404040404041
17,0.04040404040404041
29,0.04040404040404041
77,0.04040404040404041
37,0.04040404040404041
47,0.04040404040404041
30,0.04040404040404041
92,0.030303030303030304
84,0.030303030303030304
79,0.030303030303030304
80,0.030303030303030304
81,0.030303030303030304
83,0.030303030303030304
87,0.030303030303030304
85,0.030303030303030304
98,0.030303030303030304
97,0.030303030303030304
96,0.030303030303030304
89,0.030303030303030304
90,0.030303030303030304
95,0.030303030303030304
94,0.030303030303030304
93,0.030303030303030304
91,0.030303030303030304
78,0.030303030303030304
50,0.030303030303030304
76,0.030303030303030304
74,0.030303030303030304
32,0.030303030303030304
36,0.030303030303030304
40,0.030303030303030304
42,0.030303030303030304
45,0.030303030303030304
46,0.030303030303030304
49,0.030303030303030304
52,0.030303030303030304
57,0.030303030303030304
58,0.030303030303030304
61,0.030303030303030304
63,0.030303030303030304
64,0.030303030303030304
65,0.030303030303030304
66,0.030303030303030304
68,0.030303030303030304
69,0.030303030303030304
70,0.030303030303030304
71,0.030303030303030304
99,0.030303030303030304
