node,centrality
5,0.25252525252525254
1,0.22222222222222224
7,0.19191919191919193
6,0.18181818181818182
2,0.17171717171717174
9,0.15151515151515152
8,0.14141414141414144
16,0.14141414141414144
3,0.13131313131313133
11,0.12121212121212122
0,0.10101010101010102
22,0.10101010101010102
34,0.10101010101010102
15,0.09090909090909091
43,0.09090909090909091
26,0.09090909090909091
4,0.09090909090909091
54,0.08080808080808081
10,0.07070707070707072
31,0.07070707070707072
20,0.07070707070707072
21,0.07070707070707072
24,0.07070707070707072
35,0.07070707070707072
27,0.06060606060606061
44,0.06060606060606061
45,0.06060606060606061
19,0.06060606060606061
64,0.06060606060606061
51,0.06060606060606061
14,0.06060606060606061
39,0.06060606060606061
67,0.05050505050505051
47,0.05050505050505051
72,0.05050505050505051
42,0.05050505050505051
58,0.05050505050505051
41,0.05050505050505051
57,0.05050505050505051
36,0.05050505050505051
13,0.05050505050505051
17,0.05050505050505051
18,0.05050505050505051
23,0.05050505050505051
74,0.04040404040404041
66,0.04040404040404041
89,0.04040404040404041
59,0.04040404040404041
85,0.04040404040404041
68,0.04040404040404041
56,0.04040404040404041
82,0.04040404040404041
81,0.04040404040404041
78,0.04040404040404041
75,0.04040404040404041
83,0.04040404040404041
50,0.04040404040404041
52,0.04040404040404041
28,0.04040404040404041
49,0.04040404040404041
48,0.04040404040404041
46,0.04040404040404041
40,0.04040404040404041
30,0.04040404040404041
12,0.04040404040404041
55,0.030303030303030304
90,0.030303030303030304
84,0.030303030303030304
25,0.030303030303030304
86,0.030303030303030304
87,0.030303030303030304
88,0.030303030303030304
93,0.030303030303030304
91,0.030303030303030304
92,0.030303030303030304
94,0.030303030303030304
95,0.030303030303030304
96,0.030303030303030304
97,0.030303030303030304
98,0.030303030303030304
29,0.030303030303030304
32,0.030303030303030304
80,0.030303030303030304
79,0.030303030303030304
60,0.030303030303030304
61,0.030303030303030304
62,0.030303030303030304
63,0.030303030303030304
65,0.030303030303030304
69,0.030303030303030304
70,0.030303030303030304
71,0.030303030303030304
38,0.030303030303030304
73,0.030303030303030304
37,0.030303030303030304
33,0.030303030303030304
76,0.030303030303030304
77,0.030303030303030304
53,0.030303030303030304
99,0.030303030303030304
