node,centrality
4,0.3535353535353536
11,0.20202020202020204
3,0.19191919191919193
6,0.19191919191919193
8,0.18181818181818182
5,0.16161616161616163
7,0.15151515151515152
0,0.11111111111111112
25,0.11111111111111112
2,0.10101010101010102
10,0.10101010101010102
13,0.10101010101010102
28,0.09090909090909091
12,0.09090909090909091
31,0.09090909090909091
27,0.08080808080808081
29,0.08080808080808081
30,0.08080808080808081
18,0.07070707070707072
20,0.07070707070707072
32,0.07070707070707072
22,0.07070707070707072
23,0.07070707070707072
24,0.07070707070707072
16,0.07070707070707072
48,0.07070707070707072
43,0.06060606060606061
35,0.06060606060606061
58,0.06060606060606061
73,0.06060606060606061
39,0.06060606060606061
15,0.06060606060606061
26,0.05050505050505051
17,0.05050505050505051
9,0.05050505050505051
61,0.05050505050505051
21,0.05050505050505051
54,0.05050505050505051
52,0.05050505050505051
1,0.05050505050505051
55,0.05050505050505051
36,0.05050505050505051
19,0.05050505050505051
53,0.04040404040404041
64,0.04040404040404041
69,0.04040404040404041
70,0.04040404040404041
34,0.04040404040404041
86,0.04040404040404041
59,0.04040404040404041
33,0.04040404040404041
92,0.04040404040404041
67,0.04040404040404041
60,0.04040404040404041
37,0.04040404040404041
38,0.04040404040404041
49,0.04040404040404041
47,0.04040404040404041
76,0.04040404040404041
44,0.04040404040404041
40,0.04040404040404041
66,0.04040404040404041
84,0.030303030303030304
85,0.030303030303030304
83,0.030303030303030304
82,0.030303030303030304
87,0.030303030303030304
97,0.030303030303030304
88,0.030303030303030304
89,0.030303030303030304
90,0.030303030303030304
96,0.030303030303030304
98,0.030303030303030304
91,0.030303030303030304
93,0.030303030303030304
80,0.030303030303030304
94,0.030303030303030304
95,0.030303030303030304
81,0.030303030303030304
50,0.030303030303030304
79,0.030303030303030304
78,0.030303030303030304
14,0.030303030303030304
41,0.030303030303030304
42,0.030303030303030304
45,0.030303030303030304
46,0.030303030303030304
51,0.030303030303030304
56,0.030303030303030304
57,0.030303030303030304
62,0.030303030303030304
63,0.030303030303030304
65,0.030303030303030304
68,0.030303030303030304
71,0.030303030303030304
72,0.030303030303030304
74,0.030303030303030304
75,0.030303030303030304
77,0.030303030303030304
99,0.030303030303030304
