node,centrality
3,0.33333333333333337
7,0.26262626262626265
2,0.25252525252525254
4,0.23232323232323235
6,0.20202020202020204
9,0.15151515151515152
26,0.13131313131313133
21,0.11111111111111112
0,0.10101010101010102
12,0.10101010101010102
11,0.10101010101010102
30,0.09090909090909091
39,0.09090909090909091
19,0.08080808080808081
16,0.08080808080808081
10,0.08080808080808081
24,0.08080808080808081
8,0.08080808080808081
27,0.08080808080808081
28,0.07070707070707072
17,0.07070707070707072
5,0.07070707070707072
23,0.07070707070707072
14,0.07070707070707072
35,0.06060606060606061
34,0.06060606060606061
33,0.06060606060606061
46,0.06060606060606061
13,0.06060606060606061
51,0.05050505050505051
54,0.05050505050505051
49,0.05050505050505051
56,0.05050505050505051
38,0.05050505050505051
86,0.05050505050505051
62,0.05050505050505051
42,0.05050505050505051
53,0.05050505050505051
74,0.05050505050505051
15,0.05050505050505051
18,0.05050505050505051
20,0.05050505050505051
25,0.05050505050505051
76,0.04040404040404041
29,0.04040404040404041
82,0.04040404040404041
67,0.04040404040404041
66,0.04040404040404041
64,0.04040404040404041
59,0.04040404040404041
89,0.04040404040404041
57,0.04040404040404041
37,0.04040404040404041
47,0.04040404040404041
94,0.04040404040404041
45,0.04040404040404041
31,0.04040404040404041
92,0.04040404040404041
93,0.030303030303030304
77,0.030303030303030304
78,0.030303030303030304
79,0.030303030303030304
80,0.030303030303030304
81,0.030303030303030304
96,0.030303030303030304
90,0.030303030303030304
83,0.030303030303030304
85,0.030303030303030304
97,0.030303030303030304
87,0.030303030303030304
95,0.030303030303030304
91,0.030303030303030304
88,0.030303030303030304
98,0.030303030303030304
84,0.030303030303030304
50,0.030303030303030304
75,0.030303030303030304
73,0.030303030303030304
22,0.030303030303030304
32,0.030303030303030304
36,0.030303030303030304
40,0.030303030303030304
41,0.030303030303030304
43,0.030303030303030304
44,0.030303030303030304
48,0.030303030303030304
52,0.030303030303030304
55,0.030303030303030304
58,0.030303030303030304
60,0.030303030303030304
61,0.030303030303030304
63,0.030303030303030304
65,0.030303030303030304
68,0.030303030303030304
69,0.030303030303030304
70,0.030303030303030304
71,0.030303030303030304
72,0.030303030303030304
99,0.030303030303030304
1,0.020202020202020204
