id,type,app,module,message,DES.src,DES.dst,TOPO.src,TOPO.dst,module.src,service,time_in,time_out,time_emit,time_reception
54,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,272.00001,272.00001,270.0,272.00001
53,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,274.00001999999995,274.00001999999995,270.0,274.00001999999995
56,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,282.00001,282.00001,280.0,282.00001
55,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,284.00001999999995,284.00001999999995,280.0,284.00001999999995
58,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,292.00001,292.00001,290.0,292.00001
57,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,294.00001999999995,294.00001999999995,290.0,294.00001999999995
60,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,302.00001,302.00001,300.0,302.00001
59,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,304.00001999999995,304.00001999999995,300.0,304.00001999999995
62,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,312.00001,312.00001,310.0,312.00001
61,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,314.00001999999995,314.00001999999995,310.0,314.00001999999995
64,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,322.00001,322.00001,320.0,322.00001
63,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,324.00001999999995,324.00001999999995,320.0,324.00001999999995
66,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,332.00001,332.00001,330.0,332.00001
65,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,334.00001999999995,334.00001999999995,330.0,334.00001999999995
68,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,342.00001,342.00001,340.0,342.00001
67,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,344.00001999999995,344.00001999999995,340.0,344.00001999999995
70,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,352.00001,352.00001,350.0,352.00001
69,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,354.00001999999995,354.00001999999995,350.0,354.00001999999995
72,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,362.00001,362.00001,360.0,362.00001
71,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,364.00001999999995,364.00001999999995,360.0,364.00001999999995
74,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,372.00001,372.00001,370.0,372.00001
73,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,374.00001999999995,374.00001999999995,370.0,374.00001999999995
76,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,382.00001,382.00001,380.0,382.00001
75,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,384.00001999999995,384.00001999999995,380.0,384.00001999999995
78,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,392.00001,392.00001,390.0,392.00001
77,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,394.00001999999995,394.00001999999995,390.0,394.00001999999995
80,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,402.00001,402.00001,400.0,402.00001
79,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,404.00001999999995,404.00001999999995,400.0,404.00001999999995
82,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,412.00001,412.00001,410.0,412.00001
81,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,414.00001999999995,414.00001999999995,410.0,414.00001999999995
84,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,422.00001,422.00001,420.0,422.00001
83,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,424.00001999999995,424.00001999999995,420.0,424.00001999999995
86,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,432.00001,432.00001,430.0,432.00001
85,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,434.00001999999995,434.00001999999995,430.0,434.00001999999995
88,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,442.00001,442.00001,440.0,442.00001
87,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,444.00001999999995,444.00001999999995,440.0,444.00001999999995
90,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,452.00001,452.00001,450.0,452.00001
89,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,454.00001999999995,454.00001999999995,450.0,454.00001999999995
92,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,462.00001,462.00001,460.0,462.00001
91,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,464.00001999999995,464.00001999999995,460.0,464.00001999999995
94,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,472.00001,472.00001,470.0,472.00001
93,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,474.00001999999995,474.00001999999995,470.0,474.00001999999995
96,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,482.00001,482.00001,480.0,482.00001
95,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,484.00001999999995,484.00001999999995,480.0,484.00001999999995
98,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,492.00001,492.00001,490.0,492.00001
97,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,494.00001999999995,494.00001999999995,490.0,494.00001999999995
100,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,502.00001,502.00001,500.0,502.00001
99,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,504.00001999999995,504.00001999999995,500.0,504.00001999999995
102,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,512.00001,512.00001,510.0,512.00001
101,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,514.00002,514.00002,510.0,514.00002
104,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,522.00001,522.00001,520.0,522.00001
103,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,524.00002,524.00002,520.0,524.00002
106,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,532.00001,532.00001,530.0,532.00001
105,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,534.00002,534.00002,530.0,534.00002
108,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,542.00001,542.00001,540.0,542.00001
107,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,544.00002,544.00002,540.0,544.00002
110,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,552.00001,552.00001,550.0,552.00001
109,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,554.00002,554.00002,550.0,554.00002
112,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,562.00001,562.00001,560.0,562.00001
111,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,564.00002,564.00002,560.0,564.00002
114,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,572.00001,572.00001,570.0,572.00001
113,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,574.00002,574.00002,570.0,574.00002
116,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,582.00001,582.00001,580.0,582.00001
115,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,584.00002,584.00002,580.0,584.00002
118,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,592.00001,592.00001,590.0,592.00001
117,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,594.00002,594.00002,590.0,594.00002
120,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,602.00001,602.00001,600.0,602.00001
119,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,604.00002,604.00002,600.0,604.00002
122,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,612.00001,612.00001,610.0,612.00001
121,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,614.00002,614.00002,610.0,614.00002
124,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,622.00001,622.00001,620.0,622.00001
123,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,624.00002,624.00002,620.0,624.00002
126,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,632.00001,632.00001,630.0,632.00001
125,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,634.00002,634.00002,630.0,634.00002
128,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,642.00001,642.00001,640.0,642.00001
127,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,644.00002,644.00002,640.0,644.00002
130,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,652.00001,652.00001,650.0,652.00001
129,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,654.00002,654.00002,650.0,654.00002
132,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,662.00001,662.00001,660.0,662.00001
131,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,664.00002,664.00002,660.0,664.00002
134,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,672.00001,672.00001,670.0,672.00001
133,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,674.00002,674.00002,670.0,674.00002
136,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,682.00001,682.00001,680.0,682.00001
